TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
a_a003642,23,남,30,4,2,3,2,4,3,6,2,3.0,1,1,['서울+강남구+논현동']
a_a015211,2,여,20,2,1,1,3,3,5,5,5,1.0,4,2,['경기+파주시+야당동']
a_a002440,9,여,20,7,1,1,1,7,7,7,3,9.0,1,1,['서울+영등포구+여의도동']
a_a008418,8,여,20,2,2,2,5,2,3,2,6,2.0,1,1,['경기+연천군+전곡읍']
a_a000389,2,남,30,3,1,5,2,5,4,2,4,2.0,5,2,['서울+중구+을지로6가']
a_a015325,4,여,30,2,2,6,4,1,2,6,2,2.0,3,0,['서울+중구+태평로1가']
a_a002740,3,여,40,4,6,7,4,2,7,5,3,1.0,2,3,['경기+화성시+안녕동']
a_a000997,3,여,60,4,2,2,1,1,7,6,6,1.0,1,0,"['서울+종로구+관훈동', '서울+종로구+계동']"
a_a002502,23,여,40,4,1,3,3,2,4,3,4,1.0,1,2,['서울+광진구+광장동']
a_a001306,7,여,20,3,2,3,4,3,4,1,7,4.0,2,0,['경기+안양시+만안구']
a_a011368,1,여,30,4,1,1,1,4,6,2,7,1.0,4,1,['서울+중구+오장동']
a_a001493,1,남,40,2,2,2,2,4,4,2,6,2.0,1,0,['경기+여주시+천송동']
a_a002212,23,남,30,3,1,2,2,2,2,1,7,2.0,5,0,['서울+용산구+한남동']
a_a001861,25,여,40,5,1,7,1,1,1,1,5,2.0,2,0,['서울+마포구+서교동']
a_a002650,3,남,40,4,2,1,2,4,4,1,3,8.0,2,5,['서울+종로구+수송동']
a_a006201,25,남,30,1,1,4,2,4,3,1,7,6.0,8,0,['경기+가평군+설악면']
a_a004592,9,남,20,3,1,2,2,4,4,5,6,3.0,6,1,['경기+파주시+탄현면']
a_a009683,4,남,20,3,3,3,4,2,3,5,4,3.0,1,1,"['서울+중구+오장동', '서울+중구+광희동2가']"
a_a011301,23,남,30,2,1,2,3,3,5,5,6,3.0,1,2,['서울+송파구+방이동']
a_a000751,6,여,20,4,3,3,4,4,5,5,5,4.0,6,0,['서울+종로구+와룡동']
a_a003346,10,여,40,1,1,1,4,1,1,4,6,2.0,3,3,['서울+광진구+광장동']
a_a012433,12,여,40,2,3,3,5,5,3,1,7,2.0,4,1,['경기+파주시+탄현면']
a_a003062,6,여,20,1,5,1,3,2,2,6,1,1.0,6,1,['서울+광진구+광장동']
a_a002233,1,여,30,4,4,4,2,2,4,4,1,3.0,1,3,['서울+송파구+신천동']
a_a011185,24,여,30,3,1,3,6,6,5,2,6,1.0,3,0,['서울+성동구+성수동1가']
a_a000149,26,여,30,2,2,4,4,4,4,2,1,1.0,5,1,['인천+연수구+송도동']
a_a002886,23,여,40,5,1,1,5,6,6,1,5,3.0,4,3,['서울+마포구+서교동']
a_a001839,6,여,30,1,2,4,7,7,4,6,5,2.0,1,3,['경기+가평군+가평읍']
a_a008227,25,여,20,3,3,5,4,3,5,6,5,1.0,10,1,['경기+가평군+가평읍']
a_a001418,13,여,40,2,2,4,4,2,4,4,4,4.0,1,1,['경기+화성시+남양읍']
a_a001638,3,여,20,4,1,1,4,4,7,1,7,3.0,1,1,['서울+강남구+논현동']
a_a003141,3,남,40,3,3,2,4,5,5,2,3,8.0,3,3,['서울+중구+을지로5가']
a_a000339,23,남,40,6,4,5,2,2,6,3,4,1.0,2,3,['서울+송파구+신천동']
a_a002118,3,여,20,6,1,1,4,5,7,5,6,3.0,2,1,['서울+종로구+관수동']
a_a009605,22,여,40,2,3,2,3,3,5,6,5,2.0,7,1,['인천+연수구+옥련동']
a_a000468,4,남,30,2,2,6,1,1,4,2,3,3.0,3,2,['인천+연수구+송도동']
a_a012496,23,여,20,3,2,3,2,2,2,5,4,4.0,5,0,"['서울+서대문구+창천동', '서울+성동구+도선동']"
a_a000623,2,여,20,2,4,1,3,2,2,7,6,1.0,4,1,['경기+고양시+일산서구']
a_a004571,9,남,20,5,1,2,4,5,4,6,6,3.0,4,1,['경기+안성시+보개면']
a_a000034,4,여,30,1,7,2,6,7,3,2,5,8.0,3,2,['경기+용인시+처인구']
a_a002612,3,여,40,3,2,3,2,3,5,3,5,8.0,1,4,['서울+중구+소공동']
a_a002476,2,여,30,3,5,2,4,3,5,3,6,3.0,3,1,['경기+가평군+가평읍']
a_a001297,23,남,30,7,1,3,1,4,4,5,3,2.0,2,0,['인천+연수구+송도동']
a_a001794,3,여,40,2,1,4,2,3,6,5,1,1.0,1,3,['경기+수원시+영통구']
a_a009473,6,남,20,5,2,2,3,4,4,3,5,3.0,1,1,['서울+종로구+돈의동']
a_a000700,23,남,30,4,1,2,5,1,5,6,3,2.0,1,1,['경기+가평군+가평읍']
a_a003281,1,남,30,1,1,4,2,2,6,1,6,2.0,1,1,['인천+중구+항동3가']
a_a001674,6,여,30,5,2,1,1,1,4,6,7,2.0,3,0,['서울+중구+을지로6가']
d_d000562,23,여,20,1,1,1,1,2,6,7,7,2.0,5,0,['경기+성남시+수정구']
a_a002593,8,여,40,1,1,1,7,4,4,4,4,1.0,2,2,['경기+가평군+청평면']
a_a007656,4,남,30,4,2,2,3,3,2,5,4,2.0,2,0,['서울+광진구+광장동']
a_a006653,1,여,20,2,2,1,4,4,4,2,6,1.0,1,0,['서울+종로구+낙원동']
a_a000910,6,남,50,3,4,3,2,3,3,2,6,1.0,5,3,['경기+양평군+개군면']
b_b001071,2,여,30,3,6,6,2,6,2,2,5,3.0,1,3,['서울+강남구+신사동']
a_a000787,3,남,30,3,3,3,5,4,2,2,6,1.0,5,1,['서울+관악구+봉천동']
a_a001081,6,남,30,4,1,2,1,1,4,3,5,2.0,2,1,['서울+영등포구+여의도동']
a_a014792,6,여,40,1,4,4,3,4,3,5,3,1.0,2,0,['서울+종로구+견지동']
a_a000902,2,남,40,1,1,7,1,7,1,5,1,1.0,2,2,['경기+포천시+내촌면']
a_a000554,11,남,20,6,1,1,3,4,6,3,2,3.0,1,1,['서울+중구+남대문로4가']
a_a004261,7,여,30,1,1,1,4,3,4,4,5,3.0,3,3,['서울+서초구+서초동']
a_a002387,3,여,20,5,2,1,3,4,5,5,1,3.0,1,1,['경기+수원시+팔달구']
a_a003573,3,여,30,4,5,5,2,2,5,4,6,1.0,1,2,['서울+종로구+수송동']
a_a003201,2,여,20,1,1,1,5,1,7,1,3,1.0,5,1,['경기+용인시+처인구']
a_a000287,2,여,30,4,2,5,5,3,5,6,3,9.0,1,1,['서울+금천구+가산동']
a_a002237,23,여,20,1,1,7,1,1,1,7,1,1.0,1,0,['서울+종로구+낙원동']
a_a000510,4,남,30,4,2,2,3,5,3,5,5,3.0,3,1,['인천+중구+송학동1가']
a_a004250,23,여,30,5,5,2,1,1,3,2,6,9.0,2,1,['서울+중구+저동2가']
a_a008467,1,여,20,6,4,4,4,6,3,7,1,3.0,1,1,['인천+연수구+송도동']
a_a015229,6,남,20,2,2,3,5,2,5,2,6,7.0,3,0,['경기+파주시+탄현면']
a_a002399,3,남,60,1,4,4,3,1,2,7,3,2.0,6,3,['서울+중구+인현동2가']
a_a004263,11,여,40,1,3,2,4,6,6,6,6,8.0,4,2,['경기+포천시+영중면']
a_a002890,11,남,40,4,3,5,6,6,5,4,5,2.0,6,3,['경기+화성시+남양읍']
a_a001774,5,여,30,1,1,3,4,4,2,3,3,7.0,5,0,['경기+가평군+청평면']
a_a000276,3,여,30,1,1,2,7,4,7,2,4,8.0,2,3,['서울+영등포구+영등포동7가']
a_a015818,9,여,20,3,2,1,1,4,6,2,7,2.0,1,0,['경기+광주시+도척면']
a_a015308,1,여,20,4,1,6,2,2,4,6,4,10.0,5,1,['서울+영등포구+영등포동1가']
a_a007334,9,남,30,6,1,4,2,2,4,3,5,1.0,4,1,"['경기+광주시+곤지암읍', '서울+구로구+구로동']"
a_a010135,1,여,20,4,4,3,2,4,4,2,5,2.0,1,3,['경기+이천시+안흥동']
a_a004415,1,여,20,5,5,6,6,6,4,2,6,2.0,1,0,['서울+중구+오장동']
a_a000417,23,남,20,3,6,6,3,2,6,6,2,9.0,1,1,['서울+송파구+신천동']
a_a011277,22,여,40,7,3,2,1,1,2,1,7,2.0,3,1,['경기+광명시+일직동']
a_a004810,6,여,60,1,1,2,2,2,3,2,1,3.0,1,2,['경기+이천시+안흥동']
a_a005694,22,남,30,1,1,1,1,1,1,4,7,1.0,2,0,['인천+중구+중산동']
c_c002786,2,남,30,2,3,1,2,4,5,6,3,1.0,1,2,['경기+가평군+가평읍']
a_a008457,6,여,20,5,2,3,2,2,2,2,3,4.0,2,0,['서울+영등포구+여의도동']
b_b004718,9,여,30,3,3,3,3,3,4,2,6,2.0,2,1,['부산+수영구+광안동']
b_b001944,5,여,20,4,2,2,4,5,4,5,6,1.0,4,1,['부산+부산진구+부전동']
b_b004164,10,여,30,1,7,1,1,1,1,7,1,10.0,4,0,['부산+해운대구+중동']
b_b003647,2,여,30,4,1,1,1,1,7,7,7,3.0,1,2,['대구+동구+신천동']
b_b004707,23,여,30,2,2,2,3,2,3,3,6,10.0,2,1,['강원+정선군+북평면']
b_b014369,2,여,20,1,1,1,1,1,3,3,7,1.0,1,1,['경북+경주시+신평동']
b_b009808,21,여,40,2,3,3,4,3,4,6,5,1.0,5,0,"['강원+강릉시+초당동', '강원+강릉시+강문동', '강원+강릉시+교동']"
b_b003676,1,남,30,2,1,2,4,7,2,2,7,6.0,2,1,['대구+동구+신천동']
b_b004780,23,여,20,4,1,2,3,4,4,7,6,2.0,1,1,['강원+강릉시+강문동']
b_b003919,2,여,30,3,4,3,3,3,6,4,4,1.0,1,5,['강원+삼척시+갈천동']
b_b000981,2,남,30,6,2,2,4,3,6,6,5,2.0,3,6,['강원+속초시+장사동']
b_b002044,5,남,20,1,3,4,5,2,2,2,3,3.0,1,3,['경북+포항시+북구']
b_b003938,22,여,30,6,1,3,2,6,2,6,7,3.0,2,1,['부산+해운대구+중동']
b_b001084,23,남,40,3,3,5,2,5,5,5,6,2.0,1,3,"['강원+삼척시+근덕면', '강원+강릉시+옥계면']"
b_b000439,1,여,30,4,4,4,4,4,4,4,4,1.0,1,0,['강원+삼척시+오분동']
b_b000926,3,남,20,2,1,1,2,4,2,3,3,9.0,1,1,['대구+수성구+두산동']
b_b006190,2,남,30,4,1,6,4,4,6,2,4,1.0,6,1,"['강원+속초시+조양동', '강원+속초시+대포동']"
b_b015480,22,여,30,3,1,5,2,2,6,7,3,2.0,3,1,['강원+강릉시+강문동']
b_b002135,2,남,40,2,1,4,1,2,4,2,4,3.0,2,2,['강원+속초시+대포동']
b_b001145,23,여,20,6,1,2,1,4,6,6,7,1.0,8,1,"['부산+영도구+봉래동1가', '부산+해운대구+우동']"
b_b009849,21,여,20,2,1,4,5,2,5,5,7,2.0,8,0,['부산+수영구+광안동']
b_b005801,21,여,20,5,3,5,3,3,3,3,3,2.0,5,0,['강원+속초시+동명동']
b_b015254,1,여,20,7,2,2,4,5,1,3,7,3.0,1,1,['대구+동구+신천동']
b_b001935,5,여,30,2,3,3,2,5,5,6,7,3.0,1,1,"['부산+서구+암남동', '부산+해운대구+송정동']"
b_b003311,6,여,20,6,1,5,2,6,3,7,4,2.0,2,0,['강원+강릉시+견소동']
b_b000889,6,남,50,4,3,2,2,1,2,2,5,3.0,2,3,['강원+평창군+대관령면']
b_b008199,22,여,30,2,4,3,3,4,5,5,5,1.0,3,1,['강원+강릉시+강문동']
b_b014896,3,여,20,2,2,2,3,5,6,3,4,3.0,4,2,"['경북+경주시+사정동', '경북+경주시+보문동', '경북+경주시+황남동', '경북+경주시+구황동']"
b_b000152,11,남,20,5,2,5,3,3,4,1,5,1.0,7,1,['강원+평창군+대관령면']
b_b000287,22,여,30,2,2,1,5,1,7,1,7,1.0,4,1,['울산+남구+삼산동']
b_b000250,23,남,30,1,1,1,1,4,4,1,7,2.0,1,3,['강원+속초시+대포동']
b_b002561,2,남,30,2,2,2,6,4,2,2,6,9.0,3,1,['강원+평창군+봉평면']
b_b000609,21,여,60,3,3,3,5,3,5,3,4,3.0,4,3,['강원+강릉시+교동']
b_b007326,23,여,40,2,2,5,2,2,4,5,3,1.0,1,2,['강원+속초시+조양동']
b_b012360,23,남,30,3,3,3,4,3,3,3,5,9.0,5,1,['강원+삼척시+갈천동']
b_b015712,22,여,40,2,4,3,4,3,4,4,4,1.0,1,3,['강원+속초시+대포동']
b_b005747,4,남,20,4,1,3,4,3,4,4,3,3.0,1,5,['강원+속초시+교동']
b_b014414,2,여,30,2,4,3,2,2,6,2,2,1.0,2,5,['강원+원주시+지정면']
b_b004382,2,여,20,6,6,6,5,6,6,5,2,2.0,6,1,['강원+춘천시+효자동']
b_b001697,3,남,30,2,2,4,6,4,5,1,6,2.0,1,0,['경북+경주시+성건동']
b_b005162,8,남,30,1,1,1,5,6,1,1,1,4.0,1,1,['강원+고성군+죽왕면']
b_b004964,2,여,20,5,6,2,5,3,4,6,6,1.0,4,1,['경북+경주시+황오동']
b_b000947,22,여,30,4,6,1,6,1,1,6,7,1.0,8,1,"['부산+수영구+민락동', '부산+해운대구+우동']"
b_b004046,5,여,20,6,2,4,2,4,4,6,1,7.0,1,1,['강원+강릉시+주문진읍']
b_b007967,23,여,20,4,2,2,2,1,4,1,6,3.0,3,1,['강원+강릉시+강문동']
b_b000645,5,여,20,5,4,3,3,4,3,3,2,2.0,2,2,['부산+동구+초량동']
b_b005890,3,여,20,2,2,1,1,4,4,1,6,2.0,6,1,['경북+경주시+신평동']
b_b011506,1,남,30,4,2,1,1,2,2,3,4,2.0,2,1,"['경기+포천시+영북면', '강원+철원군+동송읍']"
b_b003930,3,여,20,2,3,6,1,3,7,7,5,3.0,3,1,['경북+경주시+마동']
b_b003912,2,여,30,2,2,3,6,2,2,6,5,1.0,2,2,['강원+평창군+봉평면']
b_b005889,4,여,30,2,1,1,1,6,6,2,7,3.0,2,3,['부산+기장군+기장읍']
b_b004470,10,남,30,2,1,2,2,4,4,1,6,1.0,4,5,['경북+울진군+북면']
b_b009434,22,여,20,3,2,2,3,4,4,2,6,1.0,1,1,['강원+강릉시+주문진읍']
b_b003042,1,여,40,7,1,1,1,1,7,7,4,7.0,1,0,['강원+홍천군+서면']
b_b001317,3,여,30,4,4,4,4,4,4,4,4,7.0,1,0,['경북+경주시+신평동']
b_b003356,7,남,30,4,4,2,4,1,4,4,6,2.0,1,1,['강원+속초시+영랑동']
b_b001523,13,남,40,7,1,1,1,1,7,1,1,2.0,1,2,['경북+문경시+농암면']
b_b003107,26,남,30,4,1,1,1,3,3,6,6,4.0,1,0,['경남+하동군+화개면']
b_b000937,2,여,20,1,1,1,1,1,1,1,7,3.0,1,2,['강원+속초시+장사동']
b_b008052,26,여,20,6,7,2,3,7,5,1,7,5.0,2,1,['부산+부산진구+부전동']
b_b000679,23,남,30,4,4,3,1,1,1,1,1,6.0,15,4,"['부산+부산진구+부전동', '부산+해운대구+중동']"
b_b005465,4,여,20,3,3,4,4,4,5,3,4,2.0,8,1,['강원+속초시+대포동']
b_b009796,3,남,30,4,4,4,2,2,4,4,1,3.0,10,3,['경북+경주시+북군동']
b_b006120,6,남,20,1,1,1,7,7,1,7,1,8.0,1,1,['경남+창원시+성산구']
b_b004609,5,여,40,2,2,1,2,2,4,1,6,2.0,2,5,['강원+속초시+장사동']
b_b016253,23,여,30,1,1,1,6,7,7,1,7,9.0,1,2,['경남+거제시+장목면']
b_b004130,3,여,40,5,1,3,4,5,5,4,7,6.0,2,2,['강원+속초시+장사동']
b_b000719,23,여,30,1,1,4,4,3,3,5,7,7.0,1,1,['강원+삼척시+갈천동']
b_b012601,2,여,30,1,2,2,3,3,1,4,3,1.0,3,0,['강원+정선군+사북읍']
b_b005227,2,여,30,6,1,2,1,2,6,7,7,2.0,8,3,"['경북+경주시+북군동', '경북+경주시+신평동']"
b_b004536,23,여,30,2,4,2,1,2,2,3,6,2.0,2,1,['강원+강릉시+강동면']
b_b015228,3,여,30,4,3,2,4,3,6,7,1,8.0,3,0,['경북+경주시+성동동']
b_b001914,1,여,20,4,2,3,1,3,2,1,7,1.0,4,1,['부산+해운대구+우동']
b_b004274,3,여,20,2,4,2,2,2,2,3,6,3.0,2,1,['경북+경주시+노동동']
b_b000838,3,남,40,1,2,2,4,4,6,6,6,8.0,2,3,"['경북+경주시+진현동', '경북+경주시+사정동']"
b_b000101,2,남,30,2,3,5,5,6,2,4,1,6.0,5,2,['경북+포항시+남구']
b_b018468,23,여,20,2,1,1,2,3,2,6,7,4.0,3,1,['대구+수성구+만촌동']
b_b002504,4,남,40,1,1,1,1,1,1,4,4,7.0,1,0,['경기+가평군+청평면']
b_b012203,23,남,50,3,2,4,2,3,4,2,6,2.0,1,1,['강원+고성군+죽왕면']
b_b000256,2,남,30,2,2,1,2,4,3,3,6,2.0,3,2,['강원+평창군+대관령면']
b_b007691,9,남,30,4,1,2,6,5,2,4,6,1.0,1,1,['강원+철원군+동송읍']
b_b001739,2,남,30,4,1,1,3,6,6,6,7,7.0,2,3,['경북+경주시+외동읍']
b_b001694,7,여,20,6,2,4,3,6,5,2,6,5.0,4,1,"['강원+강릉시+견소동', '강원+원주시+단계동']"
b_b004299,3,여,20,1,1,2,2,4,4,3,4,1.0,3,0,['경북+경주시+황남동']
b_b003924,28,남,30,1,1,4,2,3,2,3,5,3.0,5,19,['강원+양양군+강현면']
b_b000291,23,남,30,6,2,3,4,3,5,2,5,1.0,2,2,['강원+속초시+교동']
b_b000220,23,남,30,2,6,4,1,6,6,2,6,2.0,3,2,['부산+해운대구+중동']
b_b002246,3,여,30,2,1,1,2,4,2,2,6,3.0,1,1,['강원+영월군+영월읍']
b_b000675,2,남,20,3,2,2,4,4,4,3,4,2.0,4,1,"['서울+중구+초동', '강원+강릉시+강동면']"
b_b015439,27,남,20,2,1,3,4,4,5,7,4,1.0,1,1,['부산+부산진구+부전동']
b_b008019,12,남,20,1,1,2,2,7,2,5,2,1.0,1,0,['강원+강릉시+강문동']
b_b008230,2,남,20,6,3,4,4,2,3,3,1,9.0,2,1,"['경북+경주시+노서동', '경북+경주시+황남동', '전남+목포시+죽교동']"
b_b001433,23,여,20,3,4,4,1,2,3,6,5,2.0,1,1,['강원+속초시+교동']
b_b008023,22,남,30,2,1,4,2,4,6,2,7,3.0,5,1,['강원+속초시+청학동']
b_b014777,1,여,40,3,2,4,2,3,4,3,6,1.0,4,1,['경북+경주시+마동']
b_b000401,2,남,20,2,2,2,4,3,5,3,3,3.0,2,1,['강원+속초시+금호동']
b_b000007,2,여,40,1,4,2,5,6,2,6,3,6.0,1,4,['강원+평창군+봉평면']
b_b015077,3,여,30,2,2,2,4,3,6,3,3,3.0,1,3,['경북+경주시+북군동']
b_b001168,28,남,50,1,1,1,1,1,6,2,6,3.0,3,2,"['강원+강릉시+주문진읍', '강원+속초시+조양동']"
b_b001813,1,남,30,2,2,4,5,5,5,2,4,3.0,2,1,['부산+영도구+봉래동1가']
b_b003847,22,남,30,1,1,1,3,4,2,2,5,3.0,1,7,['강원+고성군+토성면']
b_b004564,24,여,20,4,5,2,4,5,3,6,5,3.0,3,1,['부산+해운대구+우동']
b_b012220,1,여,50,3,3,3,4,2,4,3,4,1.0,2,1,['부산+영도구+청학동']
b_b000568,3,여,40,3,2,2,2,4,2,4,1,9.0,3,5,['경북+청도군+각북면']
b_b003870,23,여,30,1,3,1,1,5,2,6,7,2.0,2,1,['강원+강릉시+강문동']
b_b000622,3,여,20,1,4,2,4,3,3,6,2,3.0,4,3,['강원+속초시+장사동']
b_b003894,3,남,20,2,4,2,2,2,4,5,4,7.0,1,1,['경북+경주시+신평동']
b_b014330,12,여,20,2,2,1,1,1,5,2,6,2.0,1,0,['강원+강릉시+교동']
b_b000397,5,여,20,3,3,4,4,5,4,4,3,1.0,6,1,"['강원+동해시+천곡동', '강원+강릉시+강문동']"
b_b002603,2,여,20,3,2,2,3,2,1,1,1,1.0,1,4,['강원+정선군+고한읍']
b_b000105,2,여,30,1,2,3,5,4,3,5,7,3.0,3,2,['강원+속초시+조양동']
b_b008195,2,남,40,6,1,2,2,2,6,2,4,2.0,1,2,['강원+횡성군+둔내면']
b_b008497,2,남,30,3,2,2,3,3,5,5,5,2.0,1,0,['강원+춘천시+효자동']
b_b009940,9,여,50,1,1,1,4,7,6,5,7,2.0,3,2,['경남+진주시+동성동']
b_b002154,8,여,30,4,1,2,3,5,3,6,3,7.0,3,4,"['대구+동구+신천동', '대구+달성군+유가읍']"
b_b005213,23,여,30,3,1,3,1,2,3,3,6,9.0,4,2,['경북+경주시+신평동']
b_b000550,6,여,30,2,3,6,1,3,2,1,5,3.0,2,1,['울산+남구+달동']
b_b000727,1,여,30,5,1,1,1,4,6,6,3,2.0,4,1,['부산+해운대구+우동']
b_b002948,23,남,40,2,4,6,3,5,4,6,5,1.0,1,3,['강원+강릉시+강문동']
b_b006091,21,남,30,2,2,3,4,1,3,6,6,2.0,1,1,['강원+속초시+교동']
b_b005195,21,여,30,2,1,4,1,1,7,6,2,2.0,1,0,"['강원+강릉시+초당동', '강원+강릉시+강문동']"
b_b000391,5,여,20,3,2,1,3,3,3,1,7,3.0,1,4,['강원+양양군+양양읍']
b_b000642,23,여,30,2,4,2,4,4,3,5,4,2.0,1,1,"['부산+서구+암남동', '부산+중구+남포동4가']"
b_b004945,23,여,20,1,1,1,3,7,7,6,7,4.0,5,1,['강원+강릉시+옥계면']
b_b003807,2,남,40,4,4,4,4,4,4,4,4,2.0,2,1,['강원+속초시+장사동']
b_b002102,3,여,40,4,2,2,4,2,4,3,5,3.0,4,5,['경북+경주시+신평동']
b_b004404,5,여,20,3,1,1,1,1,4,1,7,3.0,1,3,['부산+수영구+광안동']
b_b004874,5,여,20,1,1,1,4,3,2,6,4,7.0,3,2,['강원+양양군+현북면']
b_b003827,7,여,20,4,5,6,3,5,5,2,2,1.0,1,1,['부산+해운대구+우동']
b_b014887,23,여,20,3,1,3,1,3,4,5,6,1.0,1,1,['경북+경주시+북군동']
b_b000135,3,남,20,7,1,1,1,1,7,7,7,2.0,4,0,['부산+영도구+봉래동1가']
b_b005486,5,여,20,3,1,2,2,2,2,7,1,1.0,1,0,['강원+속초시+교동']
b_b009763,4,남,20,3,6,2,4,3,3,4,6,3.0,2,5,['경북+경주시+천북면']
b_b001420,21,남,30,1,1,4,4,4,1,4,6,3.0,3,1,['강원+속초시+영랑동']
b_b004770,25,남,40,5,4,3,3,2,6,6,5,3.0,4,6,['강원+평창군+대관령면']
b_b012030,3,남,20,2,1,4,6,3,6,2,6,1.0,6,1,['강원+강릉시+포남동']
b_b002045,5,여,20,3,2,2,2,2,3,2,7,2.0,1,1,['경북+경주시+노서동']
b_b001307,1,남,30,2,1,2,4,4,2,6,2,1.0,6,0,['강원+속초시+교동']
b_b000064,1,여,30,6,3,1,1,5,3,6,6,2.0,3,3,['부산+해운대구+우동']
b_b000126,2,여,30,2,4,4,1,4,4,6,4,4.0,3,1,['강원+강릉시+옥계면']
b_b002013,3,여,30,4,3,2,2,4,4,2,7,3.0,1,2,['경북+경주시+신평동']
b_b004604,2,여,20,3,2,2,4,3,4,3,3,6.0,6,5,['강원+정선군+고한읍']
b_b000925,21,남,20,3,2,2,4,5,4,2,5,3.0,1,3,['강원+속초시+조양동']
b_b003950,2,여,30,4,6,1,3,6,5,3,6,2.0,1,0,['강원+홍천군+서면']
b_b005544,23,여,30,6,2,4,3,3,2,6,7,3.0,6,2,['부산+영도구+청학동']
b_b002821,3,여,50,2,1,7,1,1,7,2,7,3.0,2,1,['경북+경주시+신평동']
b_b002016,3,여,40,1,4,7,2,1,1,7,7,2.0,6,0,['경북+안동시+동부동']
b_b005895,3,여,20,4,5,4,2,5,3,1,7,1.0,1,0,['경북+경주시+성동동']
a_a000330,24,여,50,1,4,1,3,4,3,3,6,2.0,3,2,['서울+송파구+신천동']
b_b002171,4,남,20,5,2,2,3,6,4,6,5,1.0,5,1,['강원+속초시+조양동']
b_b006365,1,여,20,2,3,2,4,4,3,3,6,4.0,1,0,['강원+동해시+망상동']
b_b000213,21,남,30,2,4,3,5,5,6,6,7,2.0,1,4,['강원+원주시+지정면']
b_b005750,28,남,60,4,5,6,6,4,6,7,1,6.0,1,7,['강원+속초시+금호동']
b_b012662,23,남,20,3,2,2,5,4,3,5,3,4.0,8,0,['강원+속초시+교동']
b_b014198,9,여,20,4,1,4,6,6,4,5,2,1.0,10,1,['대구+북구+칠성동2가']
b_b009924,23,남,20,1,1,1,5,2,2,6,7,4.0,2,1,['강원+양양군+강현면']
b_b000725,23,남,30,4,2,6,4,1,3,6,6,3.0,3,4,['강원+속초시+장사동']
b_b009272,28,남,40,3,4,2,2,3,5,2,5,1.0,5,1,['강원+양양군+현남면']
b_b014854,23,여,20,6,2,2,1,2,2,2,2,1.0,1,3,['강원+강릉시+강문동']
b_b003856,2,남,40,5,2,5,3,2,3,5,5,1.0,3,3,['강원+평창군+봉평면']
b_b000982,1,남,30,2,2,3,2,1,2,6,6,3.0,4,1,['부산+해운대구+우동']
b_b000317,26,남,40,2,3,3,3,2,2,2,5,2.0,2,4,['강원+고성군+토성면']
b_b000425,23,여,20,2,1,3,4,3,3,6,5,1.0,2,1,['강원+속초시+영랑동']
b_b004888,22,여,20,2,2,3,2,1,6,3,6,1.0,6,0,['강원+강릉시+강문동']
b_b004135,23,여,30,2,4,2,3,4,5,3,3,2.0,2,3,"['강원+강릉시+노암동', '강원+강릉시+강문동', '강원+강릉시+견소동']"
b_b008446,4,여,20,1,1,1,1,4,4,1,7,2.0,1,0,['강원+속초시+교동']
b_b005649,22,여,30,3,1,6,2,1,5,5,4,1.0,2,0,['부산+수영구+광안동']
b_b001259,3,여,20,3,2,6,3,2,3,3,3,2.0,3,0,['강원+삼척시+오분동']
b_b012303,28,여,20,5,2,2,6,4,2,6,3,1.0,4,0,['강원+속초시+동명동']
b_b002707,21,여,30,1,4,7,2,4,2,1,7,4.0,4,0,['경북+영주시+영주동']
b_b004051,21,여,40,2,2,6,1,4,3,4,4,6.0,2,2,['경북+경주시+신평동']
b_b009711,5,남,30,7,1,7,3,3,6,7,1,3.0,2,1,['부산+수영구+민락동']
b_b014062,2,여,40,2,1,4,4,6,6,7,7,1.0,1,3,['강원+평창군+봉평면']
b_b000619,4,여,30,7,1,5,1,5,4,2,3,3.0,5,1,['강원+속초시+교동']
b_b003846,23,여,20,2,2,5,1,2,6,3,6,2.0,1,2,"['강원+평창군+봉평면', '강원+속초시+대포동']"
b_b001740,3,여,30,2,1,1,3,3,3,6,5,1.0,3,3,['경북+경주시+신평동']
b_b003355,2,남,40,6,2,5,3,3,7,2,4,1.0,1,3,['강원+속초시+장사동']
b_b002275,1,남,40,4,2,2,2,2,4,3,4,9.0,2,3,['강원+속초시+장사동']
b_b002256,3,여,20,7,1,1,7,7,1,7,7,2.0,2,1,['경북+경주시+노서동']
b_b003324,2,남,30,2,1,3,3,3,5,2,4,1.0,5,3,['강원+정선군+고한읍']
b_b000551,8,여,20,4,2,3,5,2,4,6,5,2.0,2,3,['강원+동해시+망상동']
b_b011890,2,여,60,1,1,1,3,5,1,1,6,1.0,2,0,['강원+양양군+현북면']
b_b004320,6,여,20,3,1,4,3,5,5,7,6,1.0,4,1,['부산+부산진구+부전동']
b_b015012,22,여,20,2,2,3,2,2,4,3,6,2.0,1,1,"['강원+강릉시+주문진읍', '강원+강릉시+임당동']"
b_b012617,7,여,20,4,1,1,7,1,7,7,7,3.0,1,1,['부산+해운대구+우동']
