TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
c_c005966,22,남,30,1,1,5,2,2,3,5,4,1.0,1,0,"['충북+단양군+매포읍', '충북+단양군+적성면']"
c_c012484,3,남,30,2,1,2,6,1,7,2,7,6.0,2,1,['전남+나주시+반남면']
c_c009182,3,남,30,6,3,5,3,2,2,6,2,6.0,3,1,"['전북+군산시+신흥동', '전북+군산시+옥도면']"
c_c002114,3,여,30,6,2,5,7,7,6,2,3,1.0,1,4,['충남+공주시+금성동']
c_c004155,21,여,30,2,4,2,3,6,2,2,6,4.0,10,0,['전남+목포시+달동']
c_c000459,8,남,30,2,1,4,4,2,4,2,5,3.0,6,1,['경기+여주시+상거동']
c_c005218,5,남,30,2,2,2,2,2,2,4,5,7.0,1,2,['충남+서산시+대산읍']
c_c005701,9,여,30,5,3,3,3,5,6,5,6,1.0,2,3,['전남+강진군+강진읍']
c_c003204,8,남,30,4,6,2,3,4,2,2,4,1.0,6,1,['전남+담양군+담양읍']
c_c003018,8,여,30,2,2,2,4,3,3,6,6,1.0,6,1,['충북+제천시+모산동']
c_c006754,26,여,50,4,1,3,2,1,6,2,6,3.0,2,1,['충남+아산시+선장면']
c_c010921,3,남,20,2,1,4,3,2,6,4,7,5.0,1,1,['충남+천안시+동남구']
c_c003272,28,남,30,4,3,2,6,3,4,6,7,10.0,1,4,"['전북+정읍시+내장동', '전북+부안군+변산면']"
c_c005558,3,남,30,3,2,4,2,2,4,7,2,1.0,5,1,['충북+보은군+속리산면']
c_c006087,22,여,40,1,1,1,3,3,6,2,7,2.0,3,3,['세종특별자치시+전동면+송성리']
c_c012385,6,여,40,5,6,6,6,5,6,6,6,9.0,1,3,"['충북+청주시+청원구', '충북+청주시+상당구']"
c_c012314,3,여,50,4,5,4,2,4,4,2,6,1.0,2,1,"['전남+장성군+장성읍', '전남+장성군+북하면', '전남+담양군+담양읍']"
c_c008168,21,남,40,2,6,4,5,2,5,5,5,3.0,6,6,['충남+보령시+신흑동']
c_c002283,2,여,20,1,1,1,3,2,1,1,7,3.0,6,2,"['충남+당진시+순성면', '충남+예산군+고덕면']"
c_c002543,6,여,20,4,4,3,4,2,5,4,6,3.0,6,3,"['전남+순천시+풍덕동', '전남+순천시+조례동', '전남+순천시+오천동']"
c_c011865,4,여,20,2,2,2,3,2,2,4,5,1.0,1,1,['대전+서구+만년동']
c_c009883,7,남,30,2,3,1,3,2,3,1,7,3.0,1,1,['전북+전주시+완산구']
c_c006924,2,여,30,7,7,4,6,7,7,3,7,6.0,2,1,['세종특별자치시+연기면+세종리']
c_c004544,6,남,50,1,4,2,5,6,2,7,3,3.0,2,2,['전북+임실군+성수면']
c_c002163,10,여,20,4,2,1,4,2,4,1,1,6.0,2,0,"['충남+아산시+점양동', '충남+아산시+도고면']"
c_c011330,9,여,30,5,4,2,4,6,5,2,6,3.0,2,3,['전남+함평군+함평읍']
c_c012141,2,여,30,3,1,3,6,6,1,2,3,2.0,3,1,['충남+태안군+남면']
c_c008811,9,남,40,1,3,6,5,1,4,2,1,2.0,3,1,"['충북+괴산군+칠성면', '충북+괴산군+문광면']"
c_c005381,1,여,20,7,5,5,5,2,6,1,3,2.0,3,0,['대전+중구+대흥동']
c_c001555,22,남,20,2,1,1,1,6,6,1,7,1.0,5,3,"['충북+단양군+단양읍', '충북+단양군+적성면']"
c_c006133,3,남,30,6,3,4,1,3,5,2,3,3.0,2,1,['전북+완주군+소양면']
c_c001967,3,남,20,5,2,1,2,1,2,1,6,2.0,1,5,"['전북+군산시+신흥동', '전북+군산시+신창동', '전북+군산시+장미동', '전북+군산시+옥도면']"
c_c006264,4,남,20,3,3,3,4,6,4,3,5,3.0,4,1,['대전+유성구+도룡동']
c_c000740,8,여,30,7,4,2,4,3,5,3,2,3.0,1,2,['충남+공주시+산성동']
c_c013074,22,여,20,6,1,2,3,2,3,7,6,2.0,2,1,['세종특별자치시+전동면+송성리']
c_c007689,5,남,30,1,1,4,4,4,7,1,4,3.0,2,1,"['인천+중구+북성동1가', '인천+중구+북성동2가']"
c_c005195,11,남,30,6,1,1,2,2,2,2,4,3.0,6,2,"['충남+태안군+남면', '충남+태안군+안면읍']"
c_c001360,3,남,30,1,1,1,1,1,4,1,7,3.0,3,4,"['충남+예산군+응봉면', '전북+전주시+완산구']"
c_c000935,3,남,30,6,1,3,2,1,6,2,4,2.0,1,1,"['전북+전주시+완산구', '전남+담양군+담양읍']"
c_c005593,4,여,20,3,3,1,7,7,7,2,3,7.0,4,2,"['전북+군산시+월명동', '전북+군산시+장미동']"
c_c004039,2,여,20,4,4,1,2,5,3,2,7,3.0,4,1,['대전+유성구+도룡동']
c_c006871,4,여,30,2,1,1,2,4,3,7,3,2.0,4,1,"['전북+군산시+장미동', '전북+군산시+옥도면']"
c_c009685,2,여,20,2,4,4,3,3,4,5,4,1.0,1,1,['대전+서구+만년동']
c_c001909,5,여,40,1,1,7,6,4,6,6,4,1.0,4,3,"['충북+단양군+가곡면', '충북+단양군+단양읍']"
c_c011848,3,여,20,6,1,1,1,4,6,3,4,1.0,5,1,"['전북+군산시+신창동', '전북+군산시+금광동', '전북+군산시+월명동', '전북+군산시+경암동', '전북+군산시+신흥동']"
c_c013250,24,여,30,2,2,2,4,4,6,6,4,1.0,3,1,['대전+서구+만년동']
c_c011524,27,남,30,2,4,1,4,2,2,2,3,2.0,3,0,['대전+중구+문화동']
c_c004937,23,남,30,1,1,1,1,1,1,1,1,3.0,1,1,['전북+남원시+어현동']
c_c013144,25,여,30,1,1,5,3,1,1,2,5,3.0,2,1,['전남+함평군+함평읍']
c_c001071,3,남,40,4,1,4,5,4,4,6,6,2.0,1,1,"['충남+보령시+오천면', '충남+보령시+성주면']"
c_c001847,1,남,20,4,5,2,4,3,6,2,5,2.0,2,0,"['충남+부여군+부여읍', '충남+부여군+규암면']"
c_c012722,12,여,20,4,5,1,1,4,3,1,3,1.0,2,1,"['전남+순천시+조례동', '전남+순천시+오천동']"
c_c005257,1,남,20,3,1,2,4,4,2,7,1,3.0,4,4,['충북+단양군+단양읍']
c_c009379,21,남,30,1,1,6,1,1,1,1,1,1.0,1,3,['충남+아산시+염치읍']
c_c001800,3,여,30,2,2,2,3,6,2,5,5,3.0,2,1,"['충남+공주시+금성동', '충남+공주시+산성동']"
c_c001109,2,남,20,2,1,6,6,2,1,5,6,7.0,1,0,['충북+옥천군+옥천읍']
c_c004487,21,남,30,1,1,7,4,1,1,4,1,1.0,1,1,['충북+진천군+문백면']
c_c011778,3,여,20,3,6,2,1,4,4,7,3,3.0,2,1,['전북+군산시+옥도면']
c_c001615,9,여,20,4,1,1,5,7,7,7,7,1.0,3,1,"['대전+서구+만년동', '대전+유성구+도룡동']"
c_c002400,3,남,20,2,3,1,6,4,3,3,6,6.0,1,1,"['광주+북구+금곡동', '전남+목포시+대의동2가']"
b_b005327,2,여,30,4,1,1,3,1,5,1,7,3.0,3,1,"['전남+순천시+대대동', '전남+순천시+조례동', '전남+순천시+오천동']"
c_c005549,22,남,20,4,5,3,5,4,5,3,4,1.0,1,0,"['충남+아산시+염치읍', '충남+아산시+인주면', '충남+아산시+영인면']"
c_c008102,2,남,40,4,4,4,4,4,4,4,4,7.0,1,2,['충남+공주시+웅진동']
c_c008895,3,여,30,2,2,2,1,1,1,1,6,1.0,1,2,['충남+아산시+인주면']
c_c011582,4,여,30,1,1,2,5,2,5,2,2,2.0,2,1,"['전북+전주시+완산구', '전북+정읍시+내장동']"
c_c003174,3,여,20,2,2,1,3,4,3,6,7,3.0,2,5,['전북+전주시+완산구']
c_c003429,3,남,20,6,1,1,2,5,6,1,3,3.0,1,1,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c005662,6,여,20,3,4,2,4,5,3,5,4,1.0,6,0,['충남+당진시+순성면']
c_c009265,24,남,60,1,4,4,4,2,3,1,6,2.0,1,2,['전남+목포시+용해동']
c_c002403,21,남,20,3,5,5,5,3,3,5,5,9.0,1,1,['전북+군산시+나운동']
c_c002239,4,여,50,3,1,1,2,1,7,5,6,3.0,4,4,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c014216,4,여,20,1,3,1,5,2,6,7,3,2.0,3,0,['충남+아산시+온천동']
c_c009523,13,남,50,3,3,3,2,5,5,5,6,2.0,4,1,"['충북+제천시+봉양읍', '충북+단양군+단성면', '충북+단양군+매포읍', '충북+단양군+단양읍']"
c_c006098,1,남,60,1,1,3,5,2,2,5,6,4.0,4,0,['대전+서구+만년동']
c_c004663,2,여,30,3,2,2,5,2,5,2,5,3.0,1,3,['세종특별자치시+연기면+세종리']
c_c005614,3,여,30,7,4,2,7,7,7,1,5,3.0,2,1,"['전북+고창군+부안면', '전북+전주시+완산구']"
c_c006649,3,남,30,2,3,2,4,4,1,2,4,8.0,3,0,['충남+부여군+부여읍']
c_c003451,2,여,20,4,2,1,3,5,5,1,7,3.0,5,1,['전북+남원시+운봉읍']
c_c000787,10,남,30,2,2,2,3,5,3,4,5,3.0,1,11,"['충남+공주시+금성동', '대전+유성구+구성동']"
c_c014203,4,남,30,5,2,2,3,4,6,6,5,2.0,2,1,['전남+여수시+종화동']
c_c003980,23,여,40,4,2,2,1,3,4,4,6,2.0,2,2,"['전남+여수시+수정동', '전남+여수시+덕충동', '전남+여수시+돌산읍']"
c_c013461,5,여,40,2,6,6,2,2,2,6,7,2.0,1,0,['충북+충주시+종민동']
c_c001024,3,남,60,1,1,1,4,7,7,7,4,3.0,2,3,"['충남+공주시+금성동', '충남+공주시+사곡면', '충남+공주시+산성동']"
c_c000841,22,여,30,4,5,3,4,2,3,5,4,2.0,2,4,"['전북+전주시+완산구', '전북+군산시+장미동']"
c_c003798,5,여,20,1,2,1,6,6,6,6,1,1.0,1,1,"['충북+단양군+적성면', '충북+단양군+단양읍']"
c_c002237,2,남,20,4,4,4,4,5,5,5,5,1.0,5,1,"['전남+여수시+수정동', '전남+여수시+만흥동', '전남+여수시+종화동']"
c_c000949,12,여,40,4,4,2,3,4,3,5,2,1.0,2,2,"['전남+순천시+대대동', '전남+순천시+조례동', '전남+순천시+오천동']"
c_c006426,9,남,20,4,3,2,4,4,4,3,5,2.0,4,0,"['충남+공주시+금성동', '충남+공주시+의당면']"
c_c012836,4,여,20,4,4,1,4,4,4,1,7,1.0,2,0,['광주+동구+광산동']
c_c013732,3,여,20,3,1,1,1,1,2,3,3,7.0,1,1,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c000641,8,남,30,2,2,3,1,2,5,3,5,4.0,2,0,['충남+예산군+신암면']
c_c008729,11,여,20,4,1,1,1,4,7,4,7,3.0,4,2,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c006616,22,여,30,5,2,1,1,7,7,4,7,3.0,4,1,['전남+담양군+담양읍']
c_c009058,3,여,30,2,4,1,2,2,2,6,5,8.0,5,0,['충남+공주시+반포면']
c_c008888,2,남,30,4,4,5,5,4,6,6,6,7.0,1,3,['충남+아산시+영인면']
c_c013096,8,남,20,1,1,1,6,6,1,4,7,1.0,7,0,['충북+단양군+영춘면']
c_c006360,9,남,30,3,3,2,4,3,2,4,4,1.0,2,1,"['대전+서구+만년동', '대전+유성구+도룡동']"
c_c004233,23,남,40,2,1,1,6,2,6,6,3,3.0,3,3,['전북+부안군+변산면']
c_c006074,2,여,30,5,3,2,4,5,5,6,5,1.0,2,0,['세종특별자치시+연기면+세종리']
c_c004220,6,여,30,2,2,4,1,3,6,2,6,3.0,1,1,['충남+당진시+신평면']
b_b011249,26,남,30,1,4,3,2,5,4,3,2,10.0,2,1,['충남+천안시+동남구']
c_c000797,3,여,30,2,2,2,1,4,3,3,1,3.0,2,1,['충북+단양군+매포읍']
c_c003256,1,여,50,2,4,2,1,2,2,4,1,2.0,4,0,['충남+예산군+예산읍']
c_c013663,4,여,30,4,7,1,1,4,4,7,4,9.0,2,2,['전북+전주시+완산구']
c_c014170,28,남,40,2,2,4,6,5,6,5,6,6.0,2,3,['전북+정읍시+내장동']
b_b007498,2,여,50,3,5,4,5,4,5,3,3,8.0,2,2,['전남+순천시+오천동']
c_c002371,2,남,40,1,2,4,2,3,4,6,2,6.0,4,0,"['전북+전주시+덕진구', '전북+군산시+나운동']"
c_c011517,1,남,20,6,1,4,6,6,6,7,5,7.0,1,0,['대전+유성구+구성동']
c_c005115,8,여,60,1,7,2,1,1,4,5,4,1.0,2,3,['전남+곡성군+오곡면']
c_c004641,3,여,20,2,6,5,1,4,4,6,3,4.0,5,0,['전북+전주시+완산구']
c_c000496,8,여,20,1,7,1,1,7,4,6,1,1.0,3,2,"['전남+담양군+담양읍', '광주+서구+광천동']"
c_c006770,1,남,20,3,1,2,3,3,3,3,2,3.0,1,3,['충북+괴산군+괴산읍']
c_c013908,22,여,20,3,3,3,4,4,5,2,6,3.0,2,1,['충남+보령시+신흑동']
c_c002076,2,남,30,3,2,3,5,5,5,2,4,3.0,1,2,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c009934,1,여,20,3,4,4,4,2,6,6,7,2.0,1,0,['대전+유성구+도룡동']
a_a003321,3,여,30,4,2,2,6,5,1,4,7,1.0,3,3,"['충남+아산시+배방읍', '충남+천안시+서북구', '충남+아산시+장존동']"
c_c013891,2,여,20,2,2,1,1,1,4,2,6,3.0,1,1,['전남+순천시+대대동']
c_c009336,3,여,30,3,4,5,4,2,4,3,6,8.0,2,0,['전북+전주시+완산구']
c_c002620,2,여,20,2,1,1,1,4,2,1,7,4.0,1,1,['충남+보령시+신흑동']
c_c011323,3,남,30,1,1,7,5,1,2,7,3,4.0,2,1,"['전북+군산시+신흥동', '전북+군산시+신창동', '전북+군산시+장미동']"
c_c003962,5,여,30,2,4,3,5,5,6,6,4,7.0,3,1,"['충북+제천시+모산동', '충북+단양군+단양읍']"
c_c003386,22,여,20,6,2,2,4,5,3,5,7,3.0,1,1,"['전남+여수시+교동', '전남+여수시+돌산읍', '전남+여수시+종화동']"
c_c006295,2,여,20,2,1,1,3,2,2,7,5,1.0,1,1,['대전+서구+만년동']
c_c012671,3,여,50,1,1,1,1,1,2,6,3,6.0,5,1,"['전북+정읍시+장명동', '전북+정읍시+내장동']"
c_c000799,5,남,20,4,1,1,1,5,4,1,5,7.0,6,6,"['광주+동구+광산동', '전북+남원시+천거동']"
c_c004549,3,여,30,3,3,3,3,3,3,3,5,2.0,1,2,['충남+부여군+부여읍']
c_c004658,3,남,50,2,4,6,2,3,6,2,5,2.0,1,2,['전북+부안군+변산면']
c_c002878,21,여,20,2,1,2,1,4,3,5,5,2.0,1,1,['충북+제천시+백운면']
c_c009521,27,여,20,4,1,2,4,2,4,2,6,1.0,3,0,"['전남+순천시+송광면', '전남+순천시+오천동']"
c_c001509,8,남,30,1,1,2,4,1,7,5,6,3.0,1,1,"['충남+당진시+순성면', '충남+태안군+소원면', '충남+태안군+원북면']"
c_c000657,23,여,40,3,4,2,5,6,2,2,5,1.0,2,3,"['경기+안성시+공도읍', '충남+보령시+성주면', '충남+보령시+신흑동']"
c_c007844,6,남,20,2,1,7,7,1,4,6,1,3.0,1,1,"['전북+전주시+완산구', '전북+전주시+덕진구', '대전+유성구+도룡동']"
c_c003387,28,여,40,1,1,2,6,1,3,6,6,1.0,6,0,['충북+보은군+속리산면']
c_c001185,10,여,40,1,4,1,4,4,5,1,1,1.0,2,4,['충남+부여군+규암면']
c_c012017,5,여,20,6,6,6,3,5,6,4,4,1.0,5,1,"['충남+보령시+신흑동', '충남+보령시+남포면']"
c_c001125,6,여,30,7,4,1,1,7,6,1,7,1.0,40,1,"['대구+수성구+연호동', '광주+서구+쌍촌동']"
c_c003605,8,여,30,4,4,4,4,4,4,4,4,3.0,6,5,['충북+괴산군+문광면']
c_c002258,3,여,20,3,1,1,3,3,6,6,4,1.0,1,1,['충북+청주시+상당구']
c_c001689,22,남,30,2,6,2,5,2,2,6,6,1.0,6,1,"['충남+서산시+대산읍', '충남+당진시+신평면']"
c_c011135,3,여,40,2,5,2,4,4,3,3,5,1.0,3,2,['전북+전주시+완산구']
c_c003677,3,여,20,2,1,1,3,4,5,4,7,1.0,3,0,"['충남+공주시+웅진동', '충남+공주시+금성동']"
c_c006373,3,여,50,3,1,2,3,3,1,1,5,1.0,2,4,['전남+화순군+화순읍']
c_c009230,22,여,20,2,2,2,2,2,4,3,4,2.0,1,0,['세종특별자치시+연기면+세종리']
c_c004808,5,남,40,1,2,1,5,2,1,2,5,3.0,2,4,['대전+중구+대사동']
c_c006274,5,여,20,4,1,1,6,7,4,1,7,1.0,3,3,['충북+단양군+단양읍']
c_c006844,22,남,40,3,1,2,3,2,2,1,2,2.0,3,3,"['충북+제천시+모산동', '충북+제천시+수산면']"
c_c007656,3,남,40,3,2,4,4,3,3,2,4,7.0,1,3,"['전남+담양군+담양읍', '전남+담양군+가사문학면']"
c_c011889,2,여,20,3,2,1,4,4,5,2,7,7.0,1,0,['전남+순천시+오천동']
c_c006092,1,남,50,3,6,2,2,2,2,2,5,1.0,3,0,['광주+서구+치평동']
c_c007590,10,여,20,2,2,2,6,2,3,2,6,2.0,6,1,['충남+아산시+염치읍']
c_c005075,3,여,60,6,5,2,2,2,6,6,7,2.0,1,0,"['전남+순천시+낙안면', '경남+진주시+수곡면']"
c_c007580,9,여,20,5,2,2,1,4,7,1,7,1.0,1,1,"['전남+함평군+함평읍', '전남+화순군+화순읍']"
c_c004190,1,여,20,5,1,2,2,4,3,6,1,1.0,1,1,"['대전+서구+만년동', '대전+동구+원동']"
c_c008249,9,여,60,6,6,7,4,4,6,5,2,1.0,2,1,"['전남+장성군+장성읍', '전남+장성군+북하면']"
c_c005740,1,여,30,1,1,2,1,1,1,2,1,1.0,2,1,"['충남+공주시+금성동', '충남+공주시+교동']"
c_c008860,3,여,40,3,4,2,4,2,2,2,4,6.0,1,0,['충북+보은군+속리산면']
c_c006469,9,남,20,2,1,2,2,4,2,3,6,1.0,4,0,"['전남+여수시+중앙동', '전남+여수시+돌산읍', '전남+순천시+대대동']"
c_c008701,11,여,30,4,6,5,3,6,6,5,5,8.0,1,1,['전남+담양군+담양읍']
c_c002310,23,남,20,5,2,3,2,2,3,6,2,2.0,1,0,['전남+담양군+담양읍']
c_c008632,3,여,30,1,6,2,3,6,6,6,6,1.0,1,0,['충남+공주시+금성동']
c_c012023,28,남,20,1,1,3,4,3,4,6,5,9.0,1,2,['전북+정읍시+내장동']
c_c003140,11,여,60,2,3,6,2,3,6,3,3,3.0,1,4,"['충남+서천군+장항읍', '충남+서천군+마서면']"
c_c007963,3,여,20,6,2,1,2,3,6,2,6,3.0,1,1,['전북+전주시+완산구']
c_c013859,3,여,20,5,3,2,6,6,5,5,2,2.0,1,0,"['충남+아산시+염치읍', '충남+아산시+탕정면']"
c_c005783,9,여,30,2,4,4,1,4,4,2,2,3.0,2,2,['전북+부안군+변산면']
c_c000111,2,남,20,4,1,1,3,1,4,7,4,3.0,1,1,"['충남+아산시+염치읍', '충남+아산시+탕정면', '충남+당진시+신평면', '충남+아산시+인주면']"
c_c001567,3,여,30,2,1,1,1,7,4,3,5,3.0,2,4,['경북+문경시+문경읍']
c_c006344,2,여,20,2,2,2,1,1,6,1,2,1.0,3,1,['전북+고창군+상하면']
c_c012744,11,남,40,2,2,2,3,4,4,4,4,6.0,1,3,['전북+순창군+순창읍']
c_c001969,2,여,40,2,6,2,4,5,2,2,6,1.0,2,1,['충북+단양군+영춘면']
c_c002776,10,남,30,2,6,4,4,6,4,4,6,1.0,4,3,['충남+아산시+모종동']
c_c001710,2,여,20,6,2,3,3,2,5,6,2,2.0,2,1,['전북+전주시+완산구']
c_c004958,11,여,40,1,7,2,4,3,6,6,5,1.0,3,2,['충남+공주시+신관동']
c_c009066,3,여,30,2,4,2,5,5,2,2,6,4.0,3,0,['충남+천안시+동남구']
c_c006210,3,여,30,3,1,2,2,4,4,1,6,1.0,1,1,['충남+아산시+염치읍']
c_c014225,4,여,30,6,1,2,2,2,7,2,1,1.0,5,1,['전남+나주시+빛가람동']
c_c014245,2,여,20,4,2,3,2,4,3,1,6,3.0,2,1,['전남+순천시+대대동']
c_c014426,9,남,30,3,3,3,3,1,5,5,7,5.0,4,0,['전남+화순군+화순읍']
c_c005496,21,여,20,2,4,2,1,4,4,2,7,2.0,1,1,['전남+순천시+오천동']
c_c007627,3,여,30,1,5,5,6,6,2,7,3,8.0,2,1,"['전북+익산시+금마면', '전북+군산시+옥도면']"
c_c000058,3,남,50,6,6,5,5,4,6,5,6,7.0,2,1,"['충남+부여군+부여읍', '경남+진주시+본성동']"
c_c005205,1,남,20,4,5,5,3,4,5,5,5,9.0,1,1,['대전+중구+은행동']
c_c006741,6,여,40,2,2,2,4,2,2,5,1,2.0,3,3,['충남+서천군+장항읍']
c_c002743,1,여,30,6,2,2,1,4,6,2,4,1.0,2,2,['전북+전주시+완산구']
c_c001816,22,여,30,2,2,4,4,2,4,2,6,7.0,2,1,"['충북+제천시+모산동', '충북+제천시+청풍면', '충북+제천시+수산면', '충북+충주시+목벌동', '충북+단양군+가곡면']"
c_c006124,6,여,50,3,3,4,3,3,4,2,5,1.0,2,1,['충남+태안군+원북면']
c_c000373,2,여,40,3,1,4,2,4,6,1,6,2.0,4,2,['충북+단양군+단양읍']
a_a006465,3,여,20,4,2,1,1,2,3,2,7,3.0,5,3,"['충남+서산시+부석면', '충남+서산시+해미면']"
c_c004643,3,남,40,1,1,2,2,4,3,4,5,3.0,2,3,['전북+전주시+완산구']
c_c011351,22,여,20,4,1,1,1,4,4,1,7,7.0,6,1,"['대전+동구+상소동', '대전+유성구+도룡동', '대전+서구+장안동']"
c_c012876,2,여,30,4,6,2,2,6,6,2,2,8.0,1,2,['충남+부여군+규암면']
c_c005941,5,여,30,3,5,1,5,3,1,1,3,7.0,1,0,"['충북+제천시+모산동', '충북+단양군+매포읍', '충북+단양군+단양읍']"
c_c003474,2,남,40,2,3,3,3,2,4,4,5,6.0,5,3,"['충북+제천시+모산동', '충북+제천시+청풍면', '충북+제천시+중앙로1가']"
c_c010850,3,여,20,2,3,1,7,7,5,6,5,3.0,1,1,['충북+충주시+중앙탑면']
c_c012230,3,여,20,1,1,1,5,7,1,7,5,5.0,20,0,['광주+동구+금남로1가']
c_c007421,21,남,20,3,1,3,3,5,3,1,3,1.0,4,4,['충남+태안군+소원면']
c_c011966,6,남,30,2,1,1,6,1,1,7,7,1.0,2,1,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c000272,2,남,20,5,1,5,4,3,4,7,4,3.0,1,1,"['대전+서구+월평동', '대전+유성구+봉명동', '대전+서구+만년동']"
c_c008843,9,여,30,3,3,4,4,3,4,3,7,6.0,2,1,['전남+함평군+함평읍']
c_c002165,1,여,30,5,5,5,5,5,5,6,5,5.0,1,2,['대전+유성구+봉명동']
c_c011413,2,여,30,2,6,1,2,6,1,3,6,2.0,1,0,"['세종특별자치시+연기면+세종리', '세종특별자치시+금남면+도남리']"
c_c011924,26,여,30,3,1,2,5,5,4,2,6,3.0,1,1,['충북+제천시+청풍면']
c_c002444,9,여,20,4,4,6,4,2,4,2,4,1.0,3,1,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c005632,2,여,20,3,2,4,3,2,4,6,3,1.0,2,1,"['세종특별자치시+연기면+세종리', '세종특별자치시+세종동+107-121', '세종특별자치시+대평동+584-7']"
c_c007706,2,여,30,2,5,1,3,6,7,6,5,7.0,1,0,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c002311,3,여,40,2,2,6,4,4,6,6,6,8.0,1,3,"['충남+공주시+금성동', '충남+공주시+사곡면']"
c_c013776,22,여,20,6,1,1,2,6,2,6,5,3.0,1,1,['전북+전주시+완산구']
c_c001407,23,여,20,2,1,3,2,1,2,4,5,2.0,2,2,"['전남+여수시+고소동', '전남+여수시+중앙동']"
c_c007582,3,남,30,1,1,6,2,1,3,2,5,2.0,2,1,"['전북+전주시+완산구', '전북+전주시+덕진구']"
c_c000088,2,남,40,4,7,1,3,4,6,1,4,3.0,2,2,"['대전+중구+대흥동', '대전+중구+대사동', '대전+중구+은행동']"
c_c007617,2,남,20,6,5,4,3,3,6,2,2,3.0,2,1,"['대전+유성구+봉명동', '대전+유성구+도룡동']"
a_a006271,3,남,50,4,1,1,1,1,1,1,6,8.0,4,1,"['충남+아산시+염치읍', '충남+천안시+서북구']"
c_c012053,22,여,30,4,2,2,2,6,5,2,5,1.0,3,0,['전남+순천시+석현동']
c_c009047,2,남,30,1,1,1,5,5,5,6,3,2.0,2,3,['전북+전주시+덕진구']
c_c003853,2,여,20,5,4,5,4,5,5,5,5,6.0,3,1,['세종특별자치시+연기면+세종리']
c_c012635,3,여,20,1,4,1,4,7,6,5,7,1.0,2,3,"['충남+아산시+염치읍', '충남+아산시+송악면', '서울+송파구+신천동']"
c_c008675,5,여,20,1,7,1,7,7,1,1,7,7.0,1,1,['전남+여수시+만흥동']
b_b005242,1,남,20,1,1,1,1,1,7,7,7,8.0,1,1,['전북+전주시+완산구']
c_c008987,2,남,50,1,7,1,1,7,1,4,7,2.0,1,1,['대전+유성구+도룡동']
c_c002502,25,여,30,2,6,4,6,4,4,7,7,3.0,1,1,['충남+태안군+남면']
c_c002243,23,여,20,3,2,1,4,3,3,2,6,1.0,4,1,['전북+전주시+완산구']
c_c009488,9,여,30,7,1,1,1,1,1,2,7,1.0,2,0,['전남+강진군+강진읍']
c_c001700,6,여,30,4,6,4,4,7,6,5,4,7.0,1,3,"['대전+유성구+가정동', '대전+유성구+구성동']"
c_c000429,2,남,20,1,1,1,1,3,6,2,2,2.0,2,2,['전북+완주군+구이면']
c_c005125,4,남,20,2,2,4,1,5,2,2,2,9.0,4,1,['전북+전주시+완산구']
c_c004031,21,남,30,5,3,2,2,3,6,7,7,3.0,4,1,"['전남+순천시+오천동', '전남+순천시+대대동']"
c_c003315,8,여,30,4,2,1,5,5,3,3,6,5.0,1,3,"['충남+서천군+서면', '충남+보령시+남포면']"
c_c012291,1,남,30,4,7,4,5,5,6,5,5,7.0,7,0,['대전+동구+원동']
c_c002986,21,여,30,2,2,1,6,6,6,2,6,1.0,15,4,"['전남+담양군+담양읍', '전북+군산시+신창동', '전북+부안군+변산면', '전북+군산시+경암동']"
c_c004314,25,여,20,2,2,1,5,5,5,3,6,7.0,3,0,"['전북+익산시+중앙동1가', '전북+익산시+왕궁면']"
c_c009067,2,여,40,4,4,3,2,4,5,4,4,3.0,1,3,['전남+곡성군+오곡면']
c_c001835,5,여,40,4,4,4,4,4,4,4,4,8.0,1,2,['전북+김제시+부량면']
c_c006294,3,여,40,6,2,6,6,6,6,3,2,3.0,1,1,['광주+서구+화정동']
c_c004075,11,여,30,4,3,3,2,4,6,5,6,3.0,3,2,['전북+전주시+완산구']
c_c012319,3,여,30,4,3,4,1,3,4,1,6,1.0,3,0,"['충남+공주시+웅진동', '충남+공주시+금성동', '충남+공주시+산성동']"
c_c011641,2,여,20,3,4,1,5,4,5,3,7,2.0,1,1,['전남+담양군+담양읍']
a_a012449,24,여,50,2,2,1,2,2,2,2,3,7.0,5,1,"['충북+제천시+봉양읍', '충북+단양군+매포읍', '충북+단양군+적성면']"
c_c014392,22,여,30,1,2,2,3,3,2,3,3,1.0,1,3,['전남+순천시+대대동']
c_c011229,24,여,20,1,1,1,4,1,1,1,7,3.0,3,1,['전북+전주시+완산구']
